post_id,view_count,like_count,comment_count,collect_count,dislike_count,hot_val,hot_rank,hot_score,final_hot_score,quality_score,update_time
p_ext_000350,148,17,17,8,1,41.4,1899,41.4,0.2571,0.0922,2026-06-03 12:51:57
p_ext_001176,59,5,0,0,0,13.3,1900,13.3,0.257,0.0297,2026-06-03 12:51:57
p_ext_001022,140,24,2,0,0,35.8,1901,35.8,0.257,0.0643,2026-06-03 12:51:57
p_ext_000294,164,14,18,12,3,44.8,1902,44.8,0.2537,0.0848,2026-06-03 12:51:57
p_ext_000529,166,22,4,11,0,43.2,1903,43.2,0.2523,0.0768,2026-06-03 12:51:57
p_ext_000702,175,24,1,4,0,43.3,1904,43.3,0.2515,0.0577,2026-06-03 12:51:57
p_ext_001923,175,7,16,12,2,44.3,1905,44.3,0.25,0.0631,2026-06-03 12:51:57
p_ext_001330,82,5,9,5,1,21.6,1906,21.6,0.2493,0.0732,2026-06-03 12:51:57
p_ext_000382,133,3,8,6,2,31.1,1907,31.1,0.2476,0.0387,2026-06-03 12:51:57
p_ext_001400,71,7,3,4,0,18.0,1908,18.0,0.2436,0.0669,2026-06-03 12:51:57
p_ext_001150,175,2,14,0,0,39.8,1909,39.8,0.2426,0.028,2026-06-03 12:51:57
p_ext_001687,144,4,8,9,1,34.2,1910,34.2,0.2425,0.0469,2026-06-03 12:51:57
p_ext_000817,110,15,5,2,1,28.4,1911,28.4,0.2349,0.0659,2026-06-03 12:51:57
p_ext_000237,183,9,3,4,1,41.0,1912,41.0,0.2346,0.0287,2026-06-03 12:51:57
p_ext_001282,62,5,2,0,1,14.5,1913,14.5,0.23,0.0347,2026-06-03 12:51:57
p_ext_001187,132,6,14,2,2,32.8,1914,32.8,0.2292,0.05,2026-06-03 12:51:57
p_ext_000858,115,17,10,4,1,31.9,1915,31.9,0.2272,0.0883,2026-06-03 12:51:57
p_ext_001897,105,12,2,8,0,26.8,1916,26.8,0.2238,0.0724,2026-06-03 12:51:57
p_ext_001069,116,6,13,0,0,28.9,1917,28.9,0.2237,0.0517,2026-06-03 12:51:57
p_ext_000984,126,11,2,8,2,30.7,1918,30.7,0.2234,0.0544,2026-06-03 12:51:57
p_ext_000819,131,7,5,9,1,31.6,1919,31.6,0.2228,0.0527,2026-06-03 12:51:57
p_ext_001588,149,13,9,1,1,36.6,1920,36.6,0.2226,0.0497,2026-06-03 12:51:57
p_ext_000496,156,11,9,11,1,39.4,1921,39.4,0.2199,0.0654,2026-06-03 12:51:57
p_ext_001722,142,17,12,9,2,38.9,1922,38.9,0.2195,0.0866,2026-06-03 12:51:57
p_ext_001951,146,13,1,0,2,33.4,1923,33.4,0.2188,0.0305,2026-06-03 12:51:57
p_ext_001277,164,9,4,2,0,37.1,1924,37.1,0.2167,0.0308,2026-06-03 12:51:57
p_ext_001510,96,17,5,6,1,27.0,1925,27.0,0.2159,0.0974,2026-06-03 12:51:57
p_ext_001633,90,8,5,4,1,22.7,1926,22.7,0.2152,0.0611,2026-06-03 12:51:57
p_ext_000171,120,11,3,8,1,29.8,1927,29.8,0.2139,0.0612,2026-06-03 12:51:57
p_ext_001820,29,4,0,1,0,7.2,1928,7.2,0.2136,0.0603,2026-06-03 12:51:57
p_ext_000875,170,4,1,9,2,37.3,1929,37.3,0.2125,0.0262,2026-06-03 12:51:57
p_ext_001111,131,20,13,4,0,36.9,1930,36.9,0.2105,0.0939,2026-06-03 12:51:57
p_ext_001443,115,1,8,3,1,26.3,1931,26.3,0.2101,0.0313,2026-06-03 12:51:57
p_ext_000564,146,8,11,4,1,35.7,1932,35.7,0.2095,0.05,2026-06-03 12:51:57
p_ext_001087,142,21,1,1,1,35.2,1933,35.2,0.2081,0.0549,2026-06-03 12:51:57
p_ext_001147,97,13,11,6,1,27.8,1934,27.8,0.2077,0.1005,2026-06-03 12:51:57
p_ext_001784,76,4,7,1,1,18.7,1935,18.7,0.203,0.048,2026-06-03 12:51:57
p_ext_001789,127,4,7,6,2,29.9,1936,29.9,0.2011,0.0409,2026-06-03 12:51:57
p_ext_001550,129,16,9,7,2,34.7,1937,34.7,0.201,0.0802,2026-06-03 12:51:57
p_ext_001882,143,16,7,2,0,35.9,1938,35.9,0.1997,0.0587,2026-06-03 12:51:57
p_ext_000193,140,11,5,4,1,33.6,1939,33.6,0.1987,0.0468,2026-06-03 12:51:57
p_ext_001333,150,14,1,6,1,35.7,1940,35.7,0.198,0.0473,2026-06-03 12:51:57
p_ext_001787,150,8,1,9,0,34.5,1941,34.5,0.1962,0.0417,2026-06-03 12:51:57
p_ext_001602,113,16,4,6,2,29.8,1942,29.8,0.1935,0.0752,2026-06-03 12:51:57
p_ext_000401,115,16,2,5,0,29.4,1943,29.4,0.1926,0.0691,2026-06-03 12:51:57
p_ext_001877,113,4,9,2,1,26.9,1944,26.9,0.1921,0.0407,2026-06-03 12:51:57
p_ext_001152,142,9,1,9,2,33.2,1945,33.2,0.1908,0.0437,2026-06-03 12:51:57
p_ext_001755,51,8,0,1,0,12.8,1946,12.8,0.1905,0.0618,2026-06-03 12:51:57
p_ext_000495,145,7,5,3,0,33.2,1947,33.2,0.19,0.0345,2026-06-03 12:51:57
p_ext_000949,82,11,1,1,1,20.2,1948,20.2,0.1888,0.0524,2026-06-03 12:51:57
p_ext_001445,97,11,8,5,0,26.1,1949,26.1,0.1886,0.0825,2026-06-03 12:51:57
p_ext_001315,120,13,6,7,1,31.1,1950,31.1,0.1819,0.0717,2026-06-03 12:51:57
p_ext_000719,84,7,3,6,0,21.0,1951,21.0,0.1758,0.0649,2026-06-03 12:51:57
p_ext_001382,113,4,6,6,1,26.8,1952,26.8,0.174,0.0451,2026-06-03 12:51:57
p_ext_000317,93,12,3,4,1,23.9,1953,23.9,0.1738,0.0677,2026-06-03 12:51:57
p_ext_002000,35,1,2,1,0,8.1,1954,8.1,0.1726,0.0371,2026-06-03 12:51:57
p_ext_001075,96,13,4,5,0,25.3,1955,25.3,0.171,0.0781,2026-06-03 12:51:57
p_ext_001008,113,4,5,1,2,25.5,1956,25.5,0.1703,0.0252,2026-06-03 12:51:57
p_ext_001575,86,3,8,1,1,20.7,1957,20.7,0.1644,0.0419,2026-06-03 12:51:57
p_ext_001341,109,15,3,6,0,28.4,1958,28.4,0.1634,0.0757,2026-06-03 12:51:57
p_ext_000347,102,1,2,5,1,22.3,1959,22.3,0.1614,0.0245,2026-06-03 12:51:57
p_ext_000426,36,5,0,0,0,8.7,1960,8.7,0.1612,0.0486,2026-06-03 12:51:57
p_ext_000635,108,8,7,3,0,26.7,1961,26.7,0.1607,0.0551,2026-06-03 12:51:57
p_ext_001627,51,8,6,0,0,14.4,1962,14.4,0.1597,0.0902,2026-06-03 12:51:57
p_ext_000585,96,16,0,5,0,25.0,1963,25.0,0.1587,0.0766,2026-06-03 12:51:57
p_ext_000899,73,5,0,5,0,17.1,1964,17.1,0.1583,0.0479,2026-06-03 12:51:57
p_ext_001677,52,8,2,2,0,13.8,1965,13.8,0.1571,0.0788,2026-06-03 12:51:57
p_ext_001501,96,6,10,2,0,24.4,1966,24.4,0.1506,0.0604,2026-06-03 12:51:57
p_ext_001641,103,10,5,4,1,25.9,1967,25.9,0.147,0.0602,2026-06-03 12:51:57
p_ext_001611,68,1,0,0,0,13.9,1968,13.9,0.1468,0.0051,2026-06-03 12:51:57
p_ext_000609,75,11,6,3,0,20.7,1969,20.7,0.1389,0.0893,2026-06-03 12:51:57
p_ext_001608,102,1,7,7,0,24.2,1970,24.2,0.1343,0.048,2026-06-03 12:51:57
p_ext_001250,67,5,2,2,0,15.9,1971,15.9,0.1334,0.0455,2026-06-03 12:51:57
p_ext_000991,79,11,7,2,0,21.6,1972,21.6,0.1295,0.0842,2026-06-03 12:51:57
p_ext_001065,107,1,1,0,1,22.0,1973,22.0,0.1281,0.0042,2026-06-03 12:51:57
p_ext_001647,82,1,4,1,1,18.1,1974,18.1,0.1238,0.0207,2026-06-03 12:51:57
p_ext_001375,63,4,3,2,0,15.1,1975,15.1,0.1231,0.0476,2026-06-03 12:51:57
p_ext_001062,42,5,2,1,0,10.7,1976,10.7,0.1119,0.0643,2026-06-03 12:51:57
p_ext_001847,51,2,5,2,0,12.7,1977,12.7,0.1048,0.0569,2026-06-03 12:51:57
p_ext_001490,72,2,3,5,0,16.9,1978,16.9,0.1012,0.0465,2026-06-03 12:51:57
p_ext_001536,62,6,5,1,0,15.9,1979,15.9,0.0989,0.0637,2026-06-03 12:51:57
p_ext_001727,68,5,3,2,1,16.4,1980,16.4,0.0963,0.0463,2026-06-03 12:51:57
p_ext_000680,56,8,4,1,0,15.0,1981,15.0,0.0923,0.0777,2026-06-03 12:51:57
p_ext_000786,56,6,6,2,0,15.2,1982,15.2,0.0898,0.0821,2026-06-03 12:51:57
p_ext_001913,33,2,3,1,0,8.3,1983,8.3,0.0803,0.0591,2026-06-03 12:51:57
p_ext_000455,57,1,5,0,0,13.2,1984,13.2,0.0773,0.0325,2026-06-03 12:51:57
p_ext_001371,40,1,3,0,0,9.2,1985,9.2,0.0757,0.0312,2026-06-03 12:51:57
p_ext_001468,40,4,3,2,0,10.5,1986,10.5,0.0693,0.075,2026-06-03 12:51:57
p_ext_001004,18,0,0,0,0,3.6,1987,3.6,0.0693,0.0,2026-06-03 12:51:57
p_ext_000486,13,1,0,0,0,2.9,1988,2.9,0.0642,0.0269,2026-06-03 12:51:57
p_ext_001505,7,0,0,0,0,1.4,1989,1.4,0.0563,0.0,2026-06-03 12:51:57
p_ext_001961,28,0,0,0,0,5.6,1990,5.6,0.0536,0.0,2026-06-03 12:51:57
p_ext_000722,7,0,0,0,0,1.4,1991,1.4,0.0419,0.0,2026-06-03 12:51:57
p_ext_001544,21,2,1,0,0,5.1,1992,5.1,0.0396,0.0476,2026-06-03 12:51:57
p_ext_001036,26,0,0,0,0,5.2,1993,5.2,0.0322,0.0,2026-06-03 12:51:57
p_ext_001381,14,2,0,0,0,3.4,1994,3.4,0.0293,0.05,2026-06-03 12:51:57
p_ext_000942,19,0,1,1,0,4.3,1995,4.3,0.0238,0.0342,2026-06-03 12:51:57
p_ext_001097,11,0,1,0,0,2.5,1996,2.5,0.0155,0.0273,2026-06-03 12:51:57
p_ext_000840,5,0,0,0,0,1.0,1997,1.0,0.0129,0.0,2026-06-03 12:51:57
p_ext_001557,1,0,0,0,0,0.2,1998,0.2,0.0015,0.0,2026-06-03 12:51:57
2101635776,0,0,0,0,0,0.0,1999,0.0,0.0,0.0,2026-06-03 12:51:57
2101634205,0,0,0,0,0,0.0,2000,0.0,0.0,0.0,2026-06-03 12:51:57
