behavior_id,user_id,post_id,action_type,action_weight,timestamp,dwell_time,time_period,location,device_type,scene,is_positive,source
b00002065,u_ext_00234,p_ext_001881,skip,-1,2026-04-28 15:23:57,3,下午,食堂区,pc,午餐时间,0,expanded
b00004104,dG4yZnBJaXJzcTUrcXE2b2wyZXNhSlc2aDIyTWlhR3dpcDkzYllPTnh0eTFwV051ZjdxU3BIN2N0ckdCZWJoNmhyZDhwWkNkZklXV3IySjI=,p_ext_001635,like,2,2026-04-28 15:36:57,117,下午,教学区,mobile,普通浏览,1,expanded
b00000053,u_ext_00358,p_ext_000351,skip,-1,2026-04-28 15:37:57,5,下午,食堂区,mobile,午餐时间,0,expanded
b00012630,u_ext_00121,p_ext_001768,skip,-1,2026-04-28 15:46:57,5,下午,宿舍区,mobile,开学季,0,expanded
b00004414,dXFLSmlwYW5zNnlVa3FxM2xtVzRycGE0ZDIyT2VZeG9sMmlBb1psOG05N0RrSWh1Z2Flam9aV1UwTmlVcjZPdGk2aWhzSnQ1Z0hxRmlXSjI=,p_ext_000219,expose,0,2026-04-28 15:53:57,0,下午,教学区,pc,考试周,0,expanded
b00002651,u_ext_00326,p_ext_000934,skip,-1,2026-04-28 15:55:57,5,下午,图书馆,mobile,考试周,0,expanded
b00020348,u_ext_00359,p_ext_000851,skip,-1,2026-04-28 16:04:57,7,下午,图书馆,pc,开学季,0,expanded
b00028581,u_ext_00145,p_ext_000463,like,2,2026-04-28 16:43:57,74,下午,宿舍区,tablet,考试周,1,expanded
b00017393,u_ext_00474,2101538067,skip,-1,2026-04-28 16:46:57,6,下午,宿舍区,tablet,晚间学习,0,expanded
b00006980,u_ext_00286,2101607441,skip,-1,2026-04-28 16:55:57,2,下午,食堂区,tablet,午餐时间,0,expanded
b00028808,u_ext_00368,p_ext_000454,skip,-1,2026-04-28 17:03:57,4,下午,宿舍区,pc,普通浏览,0,expanded
b00012294,dDMxb2E0ZmMxYU9XcWR5MGxJMjhwSDdRZElhTXFxcVpnbnlJaW9lbno3RzFmb21uZmQzTmlZUFF1ZGlJb05Hc2lwS2FpSU5qbldxWHIySjI=,2101572645,view,1,2026-04-28 17:09:57,134,下午,教学区,tablet,毕业季,1,expanded
b00022101,cjJtanNZVzdzNHVBcUxYWWlvckthWWpNaDZxTlpKNkdobWlWcTRtUno1bkNzcCt1aWJmTmUzNlYwOXFVcnRhZWxLaDhqcHAzZUsrWHIySjI=,p_ext_001092,expose,0,2026-04-28 17:22:57,0,下午,教学区,mobile,开学季,0,expanded
b00016724,u_ext_00427,2101508313,skip,-1,2026-04-28 17:34:57,5,下午,校外,mobile,午餐时间,0,expanded
b00002096,u_ext_00172,p_ext_000925,skip,-1,2026-04-28 17:41:57,6,下午,教学区,mobile,开学季,0,expanded
b00021260,u_ext_00379,p_ext_001583,skip,-1,2026-04-28 18:01:57,8,晚上,教学区,mobile,午餐时间,0,expanded
b00020458,u_ext_00418,p_ext_001078,view,1,2026-04-28 18:07:57,47,晚上,校外,mobile,晚间学习,1,expanded
b00004120,u_ext_00437,p_ext_001417,skip,-1,2026-04-28 18:08:57,6,晚上,食堂区,pc,毕业季,0,expanded
b00027430,czMxbnNaU251NUNBcHI2cGlHVzhkNGE2ZktXRlk2S0poMmlpZ28rbTA5dkZvMzJ5Z0xpN2VwV295TnVIWnNxTmhaUjhwSnFGaklTRGVXSjI=,p_ext_001794,expose,0,2026-04-28 18:17:57,0,晚上,教学区,mobile,午餐时间,0,expanded
b00017822,u_ext_00403,p_ext_001407,skip,-1,2026-04-28 18:33:57,3,晚上,食堂区,tablet,普通浏览,0,expanded
b00023849,dzJxanFaZXB4WWVWdWEzVGphRzBvWDNjZElxUW5xNTZtS0dlYklTQXg4ZkVwWDJRaHRDVmEzNnAxSk9JZWJDS2hxbVdyNXFjb29PRGVXSjI=,p_ext_000351,like,2,2026-04-28 18:40:57,120,晚上,教学区,tablet,普通浏览,1,expanded
b00006710,u_ext_00322,p_ext_000741,view,1,2026-04-28 18:41:57,104,晚上,图书馆,pc,普通浏览,1,expanded
b00014019,u_ext_00262,p_ext_001264,skip,-1,2026-04-28 18:48:57,4,晚上,食堂区,mobile,开学季,0,expanded
b00010749,u_ext_00230,2101539504,view,1,2026-04-28 18:52:57,31,晚上,图书馆,mobile,晚间学习,1,expanded
b00006298,u_ext_00486,p_ext_000311,skip,-1,2026-04-28 18:55:57,1,晚上,食堂区,mobile,毕业季,0,expanded
b00022888,u_ext_00362,p_ext_000746,expose,0,2026-04-28 19:18:57,0,晚上,食堂区,pc,考试周,0,expanded
b00006850,u_ext_00367,p_ext_000196,skip,-1,2026-04-28 19:55:57,6,晚上,宿舍区,mobile,开学季,0,expanded
b00005366,u_ext_00359,p_ext_001552,skip,-1,2026-04-28 20:07:57,4,晚上,图书馆,mobile,考试周,0,expanded
b00011957,u_ext_00344,2101580742,expose,0,2026-04-28 20:07:57,0,晚上,食堂区,mobile,普通浏览,0,expanded
b00028004,u_ext_00280,p_ext_001527,skip,-1,2026-04-28 20:12:57,2,晚上,图书馆,tablet,开学季,0,expanded
b00012170,ckdsMWFvdlJyMzErdWJhdWlXYXNab0s2b29TUm5YaXRqYUJyc0lSOXRadkNhNXVRZnQzTlpvQ25zdEtOWjdDcmhiVnJrb1ZraUhxQmVXSjI=,p_ext_001517,dislike,-2,2026-04-28 20:34:57,2,晚上,教学区,pc,考试周,0,expanded
b00014663,u_ext_00450,p_ext_000925,like,2,2026-04-28 20:52:57,57,晚上,宿舍区,tablet,午餐时间,1,expanded
b00029096,u_ext_00189,p_ext_001270,skip,-1,2026-04-28 20:59:57,8,晚上,教学区,tablet,开学季,0,expanded
b00016366,u_ext_00306,p_ext_001695,view,1,2026-04-28 21:00:57,119,晚上,食堂区,mobile,开学季,1,expanded
b00006837,cm1pYmlZU3BycTJDemFtV2xHZk9wSXVWZ0txTmQ0T3FpNHlpaUppa3k2dTBmNTlzaTVhdmpaTzEyTk9LbzdTbWt0eDhvcGwzakgrWXIySjI=,2101110140,view,1,2026-04-28 21:02:57,81,晚上,教学区,mobile,午餐时间,1,expanded
b00028811,u_ext_00386,p_ext_000411,expose,0,2026-04-28 21:02:57,0,晚上,图书馆,pc,普通浏览,0,expanded
b00008807,u_ext_00120,p_ext_000408,skip,-1,2026-04-28 21:14:57,5,晚上,校外,tablet,开学季,0,expanded
b00008694,u_ext_00284,2101617209,skip,-1,2026-04-28 21:33:57,5,晚上,校外,mobile,午餐时间,0,expanded
b00025350,u_ext_00483,p_ext_000489,skip,-1,2026-04-28 21:36:57,2,晚上,教学区,tablet,午餐时间,0,expanded
b00017120,u_ext_00193,p_ext_001442,skip,-1,2026-04-28 21:39:57,2,晚上,校外,pc,午餐时间,0,expanded
b00009313,u_ext_00418,p_ext_001074,skip,-1,2026-04-28 21:43:57,1,晚上,校外,tablet,考试周,0,expanded
b00022326,u_ext_00198,p_ext_000534,skip,-1,2026-04-28 22:32:57,2,晚上,宿舍区,mobile,晚间学习,0,expanded
b00009725,u_ext_00162,p_ext_001073,view,1,2026-04-28 22:53:57,121,晚上,校外,mobile,开学季,1,expanded
b00015695,u_ext_00391,p_ext_001581,view,1,2026-04-28 22:56:57,66,晚上,宿舍区,pc,毕业季,1,expanded
b00000530,u_ext_00110,p_ext_001250,skip,-1,2026-04-28 23:23:57,5,深夜,食堂区,pc,晚间学习,0,expanded
b00021414,u_ext_00385,p_ext_001750,like,2,2026-04-28 23:30:57,76,深夜,宿舍区,tablet,考试周,1,expanded
b00013122,u_ext_00398,p_ext_001433,dislike,-2,2026-04-28 23:52:57,6,深夜,宿舍区,tablet,开学季,0,expanded
b00019065,u_ext_00218,2101608154,skip,-1,2026-04-28 23:59:57,6,深夜,宿舍区,tablet,开学季,0,expanded
b00007575,dDMxb2E0ZmMxYU9XcWR5MGxJMjhwSDdRZElhTXFxcVpnbnlJaW9lbno3RzFmb21uZmQzTmlZUFF1ZGlJb05Hc2lwS2FpSU5qbldxWHIySjI=,p_ext_000912,skip,-1,2026-04-29 00:41:57,4,深夜,教学区,tablet,开学季,0,expanded
b00007868,u_ext_00128,p_ext_000629,skip,-1,2026-04-29 00:52:57,1,深夜,图书馆,mobile,考试周,0,expanded
b00022384,dG1tSmZJZXJ1NEdEM01pMmpZcTBhcFMybm9pSW01MXRsWHlJcDRwK3FiMjRqNFJyaHBXbWFaU3F2czZHakxPdGc4OWpzb3FjZTJtSmlXSjI=,p_ext_001412,skip,-1,2026-04-29 01:22:57,5,深夜,教学区,pc,考试周,0,expanded
b00013208,u_ext_00119,p_ext_000960,skip,-1,2026-04-29 01:25:57,7,深夜,宿舍区,tablet,晚间学习,0,expanded
b00018179,u_ext_00186,p_ext_001377,skip,-1,2026-04-29 01:26:57,4,深夜,校外,tablet,考试周,0,expanded
b00000833,u_ext_00238,p_ext_000651,skip,-1,2026-04-29 01:36:57,5,深夜,教学区,pc,毕业季,0,expanded
b00027642,eEk5OXBvZk9tbjk4bE5UVGhYcktwSC9RZEsrRVlwcDlsbWg0Z29xenVKakRmMnh0bEx1eWE0V3BsYzJYZTdobGZwT01pWXVKZ0xLS2lXSjI=,p_ext_001576,skip,-1,2026-04-29 01:42:57,5,深夜,教学区,mobile,午餐时间,0,expanded
b00000333,u_ext_00229,p_ext_000880,skip,-1,2026-04-29 01:47:57,2,深夜,图书馆,pc,普通浏览,0,expanded
b00003534,u_ext_00378,p_ext_001078,skip,-1,2026-04-29 01:48:57,7,深夜,食堂区,tablet,晚间学习,0,expanded
b00022983,dDZPbm8zMlZrb1NEbEsyVWdhQ3doWmE0aElPUW02SjdqYStBc3BlbnZadTFqcU9LZ0tpWnNJUzRzdGFNamRLQWtwV2FtWkZpZklhQ2VXSjI=,2101587306,skip,-1,2026-04-29 01:53:57,6,深夜,教学区,pc,晚间学习,0,expanded
b00008105,u_ext_00455,p_ext_001863,view,1,2026-04-29 02:01:57,94,深夜,宿舍区,tablet,开学季,1,expanded
b00011901,u_ext_00340,2101110140,expose,0,2026-04-29 02:09:57,0,深夜,宿舍区,pc,午餐时间,0,expanded
b00006760,dFpDSWJaTzVwMzE4M016U2g0MmpaWlNUZTIyRlk0ZHRqWXVFb1krbnFONjRmSit5aTlDVnJvdVMzSmVVaTZldWk2aU1wbzE0a0lDQmVXSjI=,p_ext_000535,skip,-1,2026-04-29 02:09:57,4,深夜,教学区,mobile,考试周,0,expanded
b00029494,u_ext_00400,p_ext_000398,comment,3,2026-04-29 02:17:57,64,深夜,图书馆,mobile,午餐时间,1,expanded
b00004304,u_ext_00106,p_ext_000826,skip,-1,2026-04-29 02:24:57,7,深夜,教学区,mobile,开学季,0,expanded
b00017048,u_ext_00484,p_ext_001027,view,1,2026-04-29 02:26:57,86,深夜,宿舍区,mobile,午餐时间,1,expanded
b00024943,u_ext_00337,p_ext_000408,expose,0,2026-04-29 02:30:57,0,深夜,食堂区,pc,午餐时间,0,expanded
b00016132,u_ext_00475,p_ext_000346,skip,-1,2026-04-29 02:47:57,6,深夜,宿舍区,mobile,考试周,0,expanded
b00017377,dXFXbnJaU3FrcStTMjUzT2dhTFdvSWJOYTZDRVlZeVJnb3VJclp1TnZiQzBhR1NoZ05Demg0clExTnFJb2Nab2haS0VmWU5qcW4rT3IySjI=,p_ext_000741,skip,-1,2026-04-29 03:24:57,4,深夜,教学区,tablet,开学季,0,expanded
b00022700,u_ext_00145,p_ext_000591,skip,-1,2026-04-29 03:36:57,5,深夜,宿舍区,mobile,午餐时间,0,expanded
b00011490,u_ext_00258,p_ext_000408,skip,-1,2026-04-29 03:40:57,5,深夜,宿舍区,mobile,晚间学习,0,expanded
b00007908,u_ext_00370,p_ext_001202,skip,-1,2026-04-29 03:43:57,7,深夜,教学区,pc,晚间学习,0,expanded
b00026894,u_ext_00223,p_ext_000918,skip,-1,2026-04-29 03:51:57,4,深夜,校外,mobile,午餐时间,0,expanded
b00018423,u_ext_00405,p_ext_000986,expose,0,2026-04-29 03:58:57,0,深夜,食堂区,tablet,开学季,0,expanded
b00028305,u_ext_00231,p_ext_000928,view,1,2026-04-29 04:00:57,34,深夜,宿舍区,tablet,晚间学习,1,expanded
b00012126,u_ext_00490,p_ext_001743,skip,-1,2026-04-29 04:07:57,4,深夜,宿舍区,mobile,午餐时间,0,expanded
b00022063,u_ext_00366,p_ext_000758,skip,-1,2026-04-29 04:45:57,2,深夜,宿舍区,mobile,开学季,0,expanded
b00019304,eEg2ZmtJYVd0Nm1WdHFxN2dYdTBkNE9VZ0tTT2VZZHRnWWltaUppT3ZOM0VqNFdOaGMzRm5vYXExTXFDZmNaOWhxWjRycENHWjIyRGVXSjI=,p_ext_000702,view,1,2026-04-29 04:55:57,41,深夜,教学区,mobile,晚间学习,1,expanded
b00006059,u_ext_00149,p_ext_001965,view,1,2026-04-29 04:57:57,132,深夜,宿舍区,tablet,开学季,1,expanded
b00012419,u_ext_00237,p_ext_001555,skip,-1,2026-04-29 05:06:57,3,早上,食堂区,mobile,毕业季,0,expanded
b00017619,u_ext_00263,p_ext_001669,skip,-1,2026-04-29 05:21:57,8,早上,校外,tablet,晚间学习,0,expanded
b00027182,u_ext_00333,p_ext_000254,skip,-1,2026-04-29 05:22:57,3,早上,校外,mobile,毕业季,0,expanded
b00007718,u_ext_00471,p_ext_000351,skip,-1,2026-04-29 05:24:57,7,早上,校外,pc,普通浏览,0,expanded
b00004140,dEthZmJaT29zMmlHcXNpWGpZdWpxNVROWTdDUmVLMnVtS0dXa0l5bXFicTFwbmx0aGJpdmpwUzRxWlNFWmJ5RGk4Mk1ocGgybW5xSGlXSjI=,p_ext_001147,skip,-1,2026-04-29 05:25:57,5,早上,教学区,pc,午餐时间,0,expanded
b00017658,u_ext_00432,p_ext_001458,skip,-1,2026-04-29 05:52:57,3,早上,校外,mobile,普通浏览,0,expanded
b00013059,u_ext_00382,p_ext_001344,skip,-1,2026-04-29 05:57:57,1,早上,教学区,pc,毕业季,0,expanded
b00003287,u_ext_00421,p_ext_000984,skip,-1,2026-04-29 05:59:57,7,早上,宿舍区,mobile,毕业季,0,expanded
b00029007,dTJtZmdwZTIxYStUcUxYVGxHV1RvNGUzZUtLWmQ0ZHRpR2lJcVpsL3g3UERvb2l3bGRHcnE0UzRwcm1BZXErdWxaT0lzWVNFYjJpSmlXSjI=,p_ext_000925,skip,-1,2026-04-29 05:59:57,2,早上,教学区,tablet,毕业季,0,expanded
b00014715,u_ext_00460,p_ext_001081,skip,-1,2026-04-29 06:05:57,5,早上,教学区,tablet,普通浏览,0,expanded
b00007245,u_ext_00403,p_ext_001622,comment,3,2026-04-29 06:06:57,93,早上,食堂区,mobile,开学季,1,expanded
b00007088,eEpDYnE0UFB5WjZMemN6SmxxSzBkNVBNbWJHS2g0Ujhqbmltc0lTenlwaTNzb1ZyZ05HanFvT3FwZHQvWnJ5RWt0eDRwSXFlb3FDR2lXSjI=,p_ext_000408,skip,-1,2026-04-29 06:22:57,2,早上,教学区,tablet,毕业季,0,expanded
b00013895,dUtWc2lJaW9scUtTdWRDNGhubXpaSUMzbm5xRm5wbXdobzJpbzVDbTI5ckVmcHRyaHM2U29KVE8xTkNKWjdTVmxxcWVob3ViaDdDTnIySjI=,2101515525,view,1,2026-04-29 06:29:57,92,早上,教学区,tablet,晚间学习,1,expanded
b00004567,u_ext_00161,p_ext_001789,skip,-1,2026-04-29 06:34:57,5,早上,教学区,mobile,晚间学习,0,expanded
b00016181,u_ext_00344,p_ext_000741,skip,-1,2026-04-29 06:50:57,3,早上,食堂区,pc,普通浏览,0,expanded
b00014484,u_ext_00463,p_ext_000886,skip,-1,2026-04-29 06:52:57,8,早上,食堂区,mobile,午餐时间,0,expanded
b00000555,u_ext_00119,p_ext_000589,view,1,2026-04-29 07:13:57,110,早上,宿舍区,mobile,开学季,1,expanded
b00009374,u_ext_00109,p_ext_001953,skip,-1,2026-04-29 07:14:57,2,早上,宿舍区,mobile,开学季,0,expanded
b00007473,u_ext_00397,p_ext_001243,skip,-1,2026-04-29 07:14:57,7,早上,教学区,tablet,普通浏览,0,expanded
b00008450,u_ext_00428,2101524138,skip,-1,2026-04-29 07:22:57,5,早上,教学区,tablet,午餐时间,0,expanded
b00017746,dHFWNWU0ZVV5YTZFdHJuWGhxL09xNGVub1dxSWhxRm9pV2Q0am9sc3o4REdwbjJrZ2F2Tmg0U290ckdVWjd5Qmk4eUVqcHA0Zkd1SmlXSjI=,2101110140,skip,-1,2026-04-29 07:26:57,4,早上,教学区,pc,开学季,0,expanded
b00022835,u_ext_00237,p_ext_001490,skip,-1,2026-04-29 07:37:57,6,早上,食堂区,tablet,普通浏览,0,expanded
b00015991,u_ext_00415,p_ext_001667,skip,-1,2026-04-29 07:45:57,8,早上,教学区,tablet,开学季,0,expanded
b00016886,u_ext_00164,p_ext_001380,skip,-1,2026-04-29 07:46:57,1,早上,食堂区,tablet,普通浏览,0,expanded
b00001791,dTRDRmFwWFJwNDJVejc3WWdHYk5aNFRRbldpY2lIeVNpV2VJaW9kcHZKYXRhS3VSbGJqVWFaU3BuZEtVYU1xbWs2aVdmb1NKcHFtRGVXSjI=,p_ext_000569,view,1,2026-04-29 07:55:57,58,早上,教学区,mobile,毕业季,1,expanded
b00019037,u_ext_00379,p_ext_001139,skip,-1,2026-04-29 08:25:57,8,早上,教学区,pc,毕业季,0,expanded
b00020022,u_ext_00181,2101562016,expose,0,2026-04-29 08:35:57,0,早上,教学区,mobile,考试周,0,expanded
b00010381,u_ext_00438,p_ext_001927,skip,-1,2026-04-29 08:41:57,4,早上,教学区,pc,午餐时间,0,expanded
b00025441,dXFWamFaUzQwV2VEdUxHU2w2T3paMytWb3BDYmlHdURoNHlkcTRtUHg2eXlwSUdMaEtxbnFZZTNyWlNHaXB1dGhLaWlnNE5rbm9HQmVXSjI=,p_ext_001559,skip,-1,2026-04-29 08:47:57,8,早上,教学区,tablet,毕业季,0,expanded
b00017439,u_ext_00128,p_ext_001523,skip,-1,2026-04-29 08:47:57,8,早上,图书馆,mobile,晚间学习,0,expanded
b00010163,u_ext_00306,2101110140,skip,-1,2026-04-29 08:53:57,4,早上,食堂区,pc,毕业季,0,expanded
b00023679,eFkrRms1UE56YkNDdGRlV2lXaXNuSlBRbFd5YWhZUi9tWTJJZTVxbnNhaTZhcCtBakpXYXBKVzJ2dENIak5acGdyZW1hbzEzZkgyRmlXSjI=,2101576983,expose,0,2026-04-29 09:11:57,0,早上,教学区,pc,毕业季,0,expanded
b00012206,u_ext_00394,p_ext_000408,skip,-1,2026-04-29 09:13:57,5,早上,图书馆,mobile,普通浏览,0,expanded
b00023931,u_ext_00194,p_ext_000128,skip,-1,2026-04-29 09:23:57,4,早上,食堂区,mobile,考试周,0,expanded
b00011170,u_ext_00280,2101576983,skip,-1,2026-04-29 09:31:57,1,早上,图书馆,mobile,毕业季,0,expanded
b00005586,u_ext_00117,p_ext_000413,skip,-1,2026-04-29 09:39:57,8,早上,教学区,mobile,晚间学习,0,expanded
b00004499,u_ext_00493,p_ext_000290,expose,0,2026-04-29 09:40:57,0,早上,校外,tablet,毕业季,0,expanded
b00008998,u_ext_00196,2101612909,skip,-1,2026-04-29 09:47:57,3,早上,教学区,mobile,考试周,0,expanded
b00024489,eEdxWGlwU1dzbXFTdXNqV2xIckdmNFROaUt5YWlJaW9sNGwwYkltTnVkQ3lqSVZwbEtpV2ZKT1VsYzZZamFpTGhLZG5oNHliZ0llSGlXSjI=,p_ext_000360,skip,-1,2026-04-29 09:56:57,3,早上,教学区,pc,普通浏览,0,expanded
b00020961,dzQrWGhaYTV6V3FGdDlUTGdudW9yb1dUbld5TmhvQnFqbWlJcTQrbXk5SERwcHVobFpYVmdZYXBsYWlHZkp0K2hhcUVlcHVjWnFxRGVXSjI=,p_ext_000644,skip,-1,2026-04-29 10:04:57,4,早上,教学区,tablet,考试周,0,expanded
b00005247,u_ext_00476,2101569317,skip,-1,2026-04-29 10:13:57,7,早上,图书馆,pc,毕业季,0,expanded
b00015505,u_ext_00306,2101589433,view,1,2026-04-29 10:16:57,21,早上,食堂区,pc,普通浏览,1,expanded
b00015327,u_ext_00119,p_ext_000395,skip,-1,2026-04-29 10:20:57,7,早上,宿舍区,tablet,考试周,0,expanded
b00017623,u_ext_00337,p_ext_001887,skip,-1,2026-04-29 10:34:57,5,早上,食堂区,tablet,毕业季,0,expanded
b00000132,u_ext_00241,p_ext_001095,skip,-1,2026-04-29 10:40:57,7,早上,教学区,tablet,普通浏览,0,expanded
b00015465,u_ext_00386,p_ext_000386,skip,-1,2026-04-29 10:55:57,3,早上,图书馆,tablet,考试周,0,expanded
b00010792,u_ext_00369,2091185831,skip,-1,2026-04-29 10:56:57,2,早上,教学区,pc,午餐时间,0,expanded
b00023456,u_ext_00320,p_ext_001444,collect,4,2026-04-29 11:03:57,223,中午,校外,mobile,毕业季,1,expanded
b00011345,u_ext_00443,p_ext_000124,skip,-1,2026-04-29 11:19:57,8,中午,食堂区,tablet,普通浏览,0,expanded
b00007051,u_ext_00269,p_ext_000550,skip,-1,2026-04-29 11:29:57,3,中午,宿舍区,pc,普通浏览,0,expanded
b00003467,u_ext_00321,p_ext_001689,skip,-1,2026-04-29 11:41:57,1,中午,校外,mobile,普通浏览,0,expanded
b00025192,dXFXbnJaU3FrcStTMjUzT2dhTFdvSWJOYTZDRVlZeVJnb3VJcllTQTA5ZXpmMmV5aTg2V3JJYlBxcEdCZkx5b2h0eWFiSmlibVd5RGVXSjI=,p_ext_001994,skip,-1,2026-04-29 11:48:57,8,中午,教学区,pc,午餐时间,0,expanded
b00028529,u_ext_00485,p_ext_000244,view,1,2026-04-29 11:50:57,64,中午,校外,tablet,普通浏览,1,expanded
b00009002,u_ext_00389,p_ext_000196,view,1,2026-04-29 11:57:57,108,中午,校外,pc,普通浏览,1,expanded
b00006994,cm9DQWJZYlF1MmFTdU15MWxtZXNhSkxPaUdpTG5vQ2tmNjkwYVl0cXo3MjNmNGx1bDdxdmZvWE9wczJFYU1wb2ZKU1dnSW1KZUpLVnIySjI=,2101582125,view,1,2026-04-29 12:06:57,124,中午,教学区,mobile,普通浏览,1,expanded
b00019398,u_ext_00176,p_ext_001987,skip,-1,2026-04-29 12:19:57,3,中午,教学区,mobile,考试周,0,expanded
b00020071,dTQ2TmZJemRxbWw5azY2MWpYcThnNHFTbnEySm5ZeHRnWitNcElxa3ZiQ3ZqWDJ4ZjlDU2U1SzZwcldVZmJpRmhhbXFwWXVHbnF1SGlXSjI=,p_ext_000803,skip,-1,2026-04-29 12:32:57,6,中午,教学区,mobile,普通浏览,0,expanded
b00011161,u_ext_00368,p_ext_001960,view,1,2026-04-29 12:44:57,123,中午,宿舍区,pc,午餐时间,1,expanded
b00019687,u_ext_00209,p_ext_001568,skip,-1,2026-04-29 12:48:57,1,中午,图书馆,mobile,午餐时间,0,expanded
b00015940,u_ext_00251,p_ext_001121,skip,-1,2026-04-29 13:13:57,2,中午,校外,tablet,开学季,0,expanded
b00027156,u_ext_00152,p_ext_000549,skip,-1,2026-04-29 13:20:57,6,中午,教学区,tablet,考试周,0,expanded
b00018667,cjZGc2lJdTZwNCtGcWFxMWhwL0daWCtUaEtPYm5tYXZncTkwcDRGc3JKdkRvb2h0bEpXV29vVFFydGlKbjZpTmhKT2llcHRqbm51QmVXSjI=,p_ext_001090,skip,-1,2026-04-29 13:28:57,7,中午,教学区,tablet,普通浏览,0,expanded
b00007175,d24rcmJvQzN4R2w4bEpuSmlaK3NncE9TaElHQ1k1cHVpWDJoc1lPUHJiTzdmWnVIakxuTmwzN05uYzJZZkxoOGhaS01yWTJyaktxRGVXSjI=,p_ext_001152,view,1,2026-04-29 13:32:57,110,中午,教学区,tablet,考试周,1,expanded
b00014179,u_ext_00498,2101513711,skip,-1,2026-04-29 13:45:57,1,中午,图书馆,tablet,毕业季,0,expanded
b00005178,u_ext_00107,p_ext_001264,skip,-1,2026-04-29 13:56:57,7,中午,校外,pc,考试周,0,expanded
b00009710,u_ext_00365,p_ext_001049,skip,-1,2026-04-29 14:19:57,6,下午,食堂区,pc,午餐时间,0,expanded
b00010320,u_ext_00422,p_ext_001223,skip,-1,2026-04-29 14:27:57,1,下午,图书馆,pc,考试周,0,expanded
b00013189,u_ext_00350,p_ext_000587,like,2,2026-04-29 14:37:57,78,下午,教学区,pc,普通浏览,1,expanded
b00002907,u_ext_00486,p_ext_000703,skip,-1,2026-04-29 14:38:57,7,下午,食堂区,mobile,毕业季,0,expanded
b00025686,u_ext_00259,2101602365,expose,0,2026-04-29 15:01:57,0,下午,食堂区,tablet,考试周,0,expanded
b00002140,u_ext_00181,p_ext_001558,skip,-1,2026-04-29 15:10:57,1,下午,教学区,pc,晚间学习,0,expanded
b00013143,u_ext_00337,p_ext_001574,skip,-1,2026-04-29 15:15:57,6,下午,食堂区,pc,晚间学习,0,expanded
b00003370,d21xQmg0aVRrbytHcXFxNm1JbkdwMzY2b2JDY25KbXdpNHllZzVtT201aXZhNStsbHMydXFJV25sSkdZb3Bkb2xaS0hycGlFYjRlSWlXSjI=,p_ext_001004,view,1,2026-04-29 15:19:57,131,下午,教学区,tablet,普通浏览,1,expanded
b00001376,u_ext_00143,p_ext_000420,skip,-1,2026-04-29 15:21:57,1,下午,教学区,mobile,毕业季,0,expanded
b00017217,dXFXbnJaU3FrcStTMjUzT2dhTFdvSWJOYTZDRVlZeVJnb3VJcllTQTA5ZXpmMmV5aTg2V3JJYlBxcEdCZkx5b2h0eWFiSmlibVd5RGVXSjI=,p_ext_001709,view,1,2026-04-29 15:35:57,35,下午,教学区,tablet,午餐时间,1,expanded
b00001043,u_ext_00485,p_ext_000950,skip,-1,2026-04-29 15:46:57,6,下午,校外,pc,晚间学习,0,expanded
b00022984,u_ext_00246,p_ext_000605,skip,-1,2026-04-29 15:53:57,2,下午,食堂区,mobile,开学季,0,expanded
b00017243,dXFXbnJaU3FrcStTMjUzT2dhTFdvSWJOYTZDRVlZeVJnb3VJcllTQTA5ZXpmMmV5aTg2V3JJYlBxcEdCZkx5b2h0eWFiSmlibVd5RGVXSjI=,p_ext_001743,skip,-1,2026-04-29 15:54:57,3,下午,教学区,pc,晚间学习,0,expanded
b00006499,u_ext_00202,p_ext_001775,view,1,2026-04-29 16:00:57,64,下午,图书馆,mobile,考试周,1,expanded
b00011068,eFdwb29wZlJ5YStGazYyVmdLTFNpSlMyakxLTWQ2WnRsbnhuYm95T3k2eTNwcHF5Zjg3RmpvYTVxc3lJakplRWk1V0VxNW1jZ0s2Q2VXSjI=,p_ext_000799,view,1,2026-04-29 16:07:57,30,下午,教学区,mobile,考试周,1,expanded
b00005411,u_ext_00472,p_ext_000899,skip,-1,2026-04-29 16:19:57,1,下午,食堂区,tablet,考试周,0,expanded
b00018842,u_ext_00360,p_ext_000427,skip,-1,2026-04-29 16:21:57,7,下午,食堂区,pc,考试周,0,expanded
b00006991,u_ext_00306,p_ext_000156,view,1,2026-04-29 16:31:57,13,下午,食堂区,pc,考试周,1,expanded
b00004004,eFkxNWo0ZTdxNHVMazZxdGw0dTRkMzY2ZktxT2hZU3NsMmVWYklXTnJkMnZmNStEZjVUTmVZT1RzcWFZaXF5Vms3bWxhNXRocldpTGlXSjI=,p_ext_000147,view,1,2026-04-29 16:55:57,105,下午,教学区,tablet,开学季,1,expanded
b00021926,u_ext_00155,p_ext_000107,skip,-1,2026-04-29 17:00:57,6,下午,宿舍区,tablet,考试周,0,expanded
b00013919,u_ext_00480,p_ext_000758,skip,-1,2026-04-29 17:05:57,1,下午,教学区,pc,晚间学习,0,expanded
b00023082,u_ext_00194,p_ext_000521,view,1,2026-04-29 17:10:57,117,下午,食堂区,mobile,考试周,1,expanded
b00021823,u_ext_00448,p_ext_001322,skip,-1,2026-04-29 17:12:57,3,下午,教学区,pc,开学季,0,expanded
